2024/05/13 13:46:26 [error] 25#25: *7 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/blog/pic-blog-1.jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/blog-single.html"
2024/05/13 13:47:11 [error] 28#28: *11 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/waypoints-sticky.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 29#29: *13 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Social/Telegram.png HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 31#31: *15 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/jquery.easing.min.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 30#30: *17 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/waypoints.min.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 32#32: *19 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/jquery-1.11.0.min.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 33#33: *20 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/jquery.mb.YTPlayer.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 34#34: *23 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Social/Donation.png HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 35#35: *25 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/jquery.appear.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 36#36: *27 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/jquery.parallax-1.1.3.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 37#37: *29 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/owl.carousel.min.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 41#41: *31 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/jquery.fitvids.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 40#40: *30 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/easyResponsiveTabs.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 38#38: *35 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Social/TikTok.png HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 39#39: *36 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/jquery.tweet.min.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 42#42: *39 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Social/Patreon.png HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 43#43: *42 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Social/Instagram.png HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 44#44: *43 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/jquery.masonry.min.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 46#46: *46 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Social/Facebook.png HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 48#48: *48 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /js/custom.js HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 13:47:11 [error] 45#45: *41 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /images/Social/Twitter.png HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/portfolio-single-5.html"
2024/05/13 14:03:56 [error] 25#25: *150 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /%D0%BF%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D0%BA/images/portfolio/2.jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/%D0%BF%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D0%BA/index.html"
2024/05/13 14:04:27 [error] 25#25: *156 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 102.215.220.40, server: , request: "GET /Images/Avas_2.jpg HTTP/1.0", upstream: "fastcgi://unix:/home/container/tmp/php-fpm.sock:", host: "sub-hp4.nexcord.com:10003", referrer: "https://andremuhamed.nexcord.pro/%D0%BF%D1%80%D0%BE%D0%B1%D0%BD%D0%B8%D0%BA/projects.html"
